image,n_gt,n_pred,mean_iou,min_iou,max_iou
17_flip.jpg,10,120,0.8582315852510105,0.71475843812045,0.9535222672064777
18_flip.jpg,5,94,0.8775239393933589,0.7701879625384767,0.943342776203966
33_flip.jpg,7,125,0.8681027182946535,0.7059097615904325,0.9284499376346524
10_flip.jpg,5,92,0.910146493143697,0.8746386333771353,0.9380785617095313
13_flip.jpg,9,286,0.7716506026897157,0.08118340217982324,0.9096588779207797
30.jpg,7,228,0.8258831094822341,0.6554353608795885,0.9253322988341467
